0.002024000,0.492415000,61,237
0.001930000,0.543154000,61,237
0.004189000,0.543592000,61,237
0.003746000,0.354015000,61,237
0.003135000,0.268150000,61,237
0.003570000,0.313023000,61,237
0.003746000,0.558684000,61,237
0.001621000,0.248384000,61,237
0.001506000,0.395158000,61,241
0.001805000,0.382732000,61,237
0.001522000,0.318130000,61,237
0.002586000,0.365290000,61,241
0.001939000,0.434803000,61,229
0.001496000,0.411521000,61,241
0.002079000,0.391024000,61,233
0.002248000,0.432017000,61,237
0.001478000,0.356206000,61,233
0.004040000,0.383607000,61,229
0.001616000,0.355131000,61,233
0.001525000,0.316262000,61,241
0.001900000,0.385072000,61,233
0.001372000,0.298871000,61,241
0.002150000,0.402781000,61,237
0.001631000,0.275398000,61,237
0.001336000,0.354840000,61,241
0.001745000,0.273826000,61,233
0.006641000,0.395230000,61,237
0.001214000,0.394483000,61,249
0.017269000,0.420338000,61,241
0.001026000,0.395082000,61,249
0.003250000,0.283967000,61,237
0.002506000,0.551931000,61,237
0.001630000,0.361741000,61,237
0.002159000,0.312500000,61,241
0.008768000,0.542059000,61,241
0.000998000,0.370620000,61,241
0.001040000,0.322735000,61,233
0.002011000,0.544416000,61,237
0.003663000,0.404309000,61,237
0.004222000,0.254881000,61,237
0.003663000,0.612110000,61,237
0.001898000,0.567204000,61,237
0.001041000,0.322812000,61,233
0.001074000,0.419700000,61,237
0.001716000,0.268888000,61,245
0.001008000,0.395074000,61,245
0.002585000,0.394582000,61,237
0.001183000,0.315799000,61,233
0.001507000,0.318167000,61,241
0.001321000,0.266028000,61,233
0.002503000,0.286280000,61,237
0.001504000,0.282819000,61,241
0.001047000,0.413632000,61,241
0.002678000,0.396759000,61,237
0.002678000,0.605714000,61,237
0.003597000,0.429953000,61,237
0.001553000,0.385713000,61,237
0.003476000,0.399364000,61,237
0.003476000,0.604238000,61,237
0.001020000,0.431955000,61,237
0.001548000,0.280129000,61,237
0.003999000,0.269127000,61,237
0.003999000,0.478734000,61,237
0.003798000,0.342132000,61,233
0.001613000,0.261920000,61,237
0.003244000,0.349893000,61,233
0.002035000,0.402877000,61,233
0.002035000,0.613208000,61,233
0.001519000,0.268544000,61,237
0.001519000,0.472896000,61,237
0.003707000,0.314738000,61,233
0.003026000,0.424579000,61,241
0.003250000,0.260716000,61,241
0.004147000,0.399965000,61,237
0.001123000,0.390633000,61,241
0.001723000,0.419466000,61,233
0.001785000,0.409840000,61,237
0.008344000,0.552902000,61,241
0.007668000,0.291715000,61,237
0.007668000,0.503539000,61,237
0.002870000,0.373090000,61,241
0.002133000,0.380143000,61,241
0.001099000,0.425323000,61,241
0.003269000,0.285079000,61,237
0.001684000,0.378045000,61,233
0.001614000,0.302385000,61,233
0.002666000,0.339330000,61,237
0.001882000,0.297988000,61,237
0.005454000,0.342364000,61,237
0.003259000,0.422632000,61,237
0.003645000,0.332745000,61,241
0.002142000,0.261538000,61,237
0.001573000,0.335192000,61,237
0.002957000,0.363499000,61,241
0.004766000,0.257250000,61,237
0.001220000,0.302166000,61,237
0.002892000,0.279299000,61,237
0.003288000,0.324555000,61,237
0.002982000,0.280480000,61,237
0.002085000,0.256693000,61,241
0.003020000,0.263448000,61,237
0.002497000,0.259729000,61,237
0.001525000,0.345580000,61,237
0.002048000,0.254892000,61,233
0.001875000,0.385925000,61,237
0.013153000,0.411040000,61,237
0.008005000,0.398752000,61,237
0.002087000,0.439363000,61,237
0.002087000,0.644603000,61,237
0.003813000,0.575241000,61,241
0.001423000,0.573226000,61,245
0.004271000,0.684361000,61,241
0.003110000,0.318014000,61,241
0.003183000,0.318039000,61,241
0.001954000,0.443601000,61,241
0.002634000,0.256382000,61,245
0.001896000,0.321011000,61,241
0.002189000,0.548741000,61,241
0.006389000,0.422057000,61,237
0.001956000,0.446613000,61,241
0.002108000,0.689190000,61,237
0.001451000,0.285917000,61,237
0.001798000,0.275550000,61,237
0.001451000,0.491343000,61,237
0.001518000,0.265183000,61,233
0.005406000,0.283713000,61,237
0.001417000,0.329712000,61,237
0.005406000,0.493644000,61,237
0.002037000,0.289908000,61,237
0.002319000,0.342543000,61,237
0.002319000,0.552232000,61,237
0.008424000,0.297692000,61,237
0.002821000,0.347939000,61,237
0.004516000,0.268991000,61,241
0.001735000,0.259223000,61,237
0.001124000,0.542470000,61,237
0.007006000,0.481594000,61,253
0.004199000,0.356678000,61,233
0.008740000,0.475389000,61,237
0.001010000,0.362612000,61,237
0.001363000,0.300019000,61,237
0.001416000,0.333606000,61,241
0.011269000,0.269927000,61,237
0.004831000,0.313993000,61,241
0.001363000,0.288809000,61,241
0.003814000,0.376750000,61,241
0.003814000,0.580933000,61,241
0.002907000,0.312965000,61,241
0.001621000,0.284180000,61,245
0.001716000,0.344684000,61,293
0.001716000,0.547749000,61,293
0.001001000,0.274556000,61,245
0.002520000,0.318593000,61,245
0.002520000,0.534483000,61,245
0.001037000,0.347876000,61,249
0.001866000,0.395528000,61,249
0.001052000,0.280554000,61,241
0.018819000,0.437910000,61,245
0.005143000,0.394131000,61,237
0.003928000,0.320892000,61,237
0.001535000,0.428765000,61,241
0.001554000,0.303799000,61,245
0.002066000,0.264562000,61,241
0.003009000,0.601568000,61,245
0.001030000,0.271527000,61,237
0.002249000,0.290273000,61,237
0.002249000,0.493392000,61,237
0.001023000,0.434731000,61,237
0.001842000,0.375706000,61,237
0.001859000,0.284428000,61,237
0.001445000,0.607965000,61,241
0.001860000,0.312324000,61,241
0.000997000,0.257029000,61,241
0.000997000,0.470727000,61,241
0.001822000,0.590511000,61,245
0.001822000,0.791623000,61,245
0.003933000,0.368932000,61,245
0.001240000,0.290030000,61,241
0.003830000,0.409962000,61,245
0.002987000,0.360364000,61,245
0.001370000,0.294564000,61,249
0.001593000,0.248963000,61,241
0.001069000,0.414384000,61,245
0.001909000,0.397182000,61,233
0.002092000,0.427127000,61,237
0.001737000,0.390304000,61,237
0.002649000,0.328295000,61,237
0.011191000,0.349629000,61,237
0.003557000,0.394339000,61,233
0.001483000,0.396407000,61,237
0.001415000,0.377939000,61,237
0.002012000,0.308476000,61,237
0.005134000,0.353553000,61,237
0.002252000,0.384685000,61,233
0.001149000,0.363999000,61,237
0.003731000,0.255148000,61,237
0.001613000,0.456064000,61,233
0.001613000,0.658980000,61,233
0.001022000,0.400535000,61,237
0.002073000,0.269263000,61,237
0.002402000,0.434706000,61,233
0.002402000,0.655184000,61,233
0.035461000,0.393952000,61,237
0.001985000,0.269661000,61,237
0.001985000,0.475086000,61,237
0.001863000,0.253239000,61,237
0.001533000,0.293727000,61,237
0.001533000,0.498948000,61,237
0.002121000,0.333714000,61,241
0.002120000,0.438123000,61,237
0.001520000,0.260182000,61,237
0.002635000,0.293018000,61,241
0.002109000,0.400343000,61,237
0.001564000,0.394801000,61,237
0.001794000,0.294288000,61,241
0.001564000,0.597591000,61,237
0.014230000,0.334476000,61,237
0.002308000,0.300715000,61,241
0.002556000,0.346953000,61,237
0.002556000,0.551310000,61,237
0.002061000,0.409682000,61,237
0.001549000,0.289702000,61,237
0.002194000,0.341631000,61,241
0.007432000,0.423236000,61,233
0.001507000,0.352930000,61,237
0.001507000,0.575128000,61,237
0.002069000,0.363458000,61,237
0.014418000,0.295673000,61,237
0.001557000,0.329644000,61,237
0.001040000,0.392234000,61,241
0.002543000,0.301618000,61,233
0.001788000,0.656298000,61,237
0.001248000,0.282206000,61,237
0.002514000,0.282472000,61,237
0.001717000,0.364247000,61,241
0.001093000,0.355591000,61,237
0.001998000,0.341050000,61,237
0.001813000,0.437729000,61,241
0.002092000,0.336411000,61,237
0.001649000,0.305498000,61,233
0.002092000,0.552540000,61,237
0.001826000,0.449732000,61,237
0.001860000,0.278758000,61,237
0.001045000,0.283794000,61,241
0.002905000,0.438013000,61,245
0.003479000,0.390452000,61,241
0.001066000,0.295175000,61,233
0.003505000,0.310698000,61,237
0.001559000,0.262405000,61,237
0.001791000,0.286501000,61,233
0.001049000,0.397122000,61,237
0.001621000,0.374137000,61,237
0.002709000,0.306200000,61,233
0.002709000,0.531018000,61,233
0.002984000,0.355476000,61,237
0.001182000,0.376783000,61,237
0.001226000,0.398090000,61,237
0.001679000,0.433872000,61,241
0.001754000,0.352923000,61,237
0.002373000,0.398481000,61,241
0.002184000,0.431780000,61,245
0.002645000,0.430523000,61,241
0.002994000,0.396815000,61,233
0.001262000,0.429629000,61,237
0.003515000,0.371356000,61,237
0.002086000,0.389555000,61,233
0.001340000,0.367546000,61,237
0.001518000,0.423825000,61,237
0.002058000,0.304695000,61,237
0.004416000,0.335229000,61,241
0.001588000,0.324251000,61,237
0.002971000,0.333835000,61,237
0.002227000,0.424918000,61,241
0.003448000,0.292897000,61,237
0.002430000,0.360302000,61,241
0.001200000,0.400423000,61,249
0.004051000,0.296619000,61,245
0.003199000,0.291677000,61,233
0.003199000,0.498283000,61,233
0.008373000,0.325968000,61,237
0.001771000,0.339967000,61,237
0.002132000,0.379441000,61,237
0.001061000,0.376318000,61,241
0.002560000,0.478825000,61,237
0.001936000,0.409586000,61,241
0.004287000,0.307563000,61,245
0.001965000,0.561987000,61,241
0.001001000,0.427460000,61,241
0.008434000,0.269527000,61,245
0.001094000,0.605524000,61,241
0.002263000,0.468160000,61,237
0.001235000,0.289563000,61,241
0.001166000,0.439753000,61,237
0.001551000,0.302782000,61,249
0.003309000,0.302778000,61,253
0.001506000,0.532406000,61,245
0.001273000,0.327814000,61,237
0.001565000,0.355021000,61,241
0.001027000,0.493308000,61,237
0.001027000,0.697936000,61,237
0.001258000,0.371720000,61,233
0.001280000,0.298075000,61,237
0.001280000,0.500314000,61,237
0.003010000,0.540819000,61,237
0.001838000,0.380815000,61,237
0.001573000,0.281890000,61,241
0.001838000,0.585651000,61,237
0.001082000,0.548929000,61,237
0.003777000,0.350884000,61,241
0.001055000,0.304980000,61,245
0.003777000,0.555980000,61,241
0.002669000,0.510310000,61,241
0.000991000,0.362710000,61,241
0.001062000,0.359512000,61,245
0.000991000,0.568896000,61,241
0.001062000,0.560722000,61,245
0.001399000,0.485778000,61,241
0.002144000,0.370184000,61,245
0.001530000,0.289607000,61,241
0.001227000,0.511842000,61,249
0.002021000,0.380402000,61,241
0.004694000,0.284317000,61,241
0.003884000,0.554852000,61,237
0.001570000,0.369940000,61,241
0.012614000,0.276507000,61,237
0.001886000,0.290219000,61,237
0.001888000,0.292256000,61,237
0.002383000,0.349838000,61,237
0.001600000,0.387558000,61,237
0.001108000,0.406751000,61,241
0.002077000,0.408854000,61,237
0.001250000,0.432234000,61,237
0.001422000,0.341302000,61,241
0.003774000,0.400241000,61,245
0.002100000,0.457762000,61,241
0.001872000,0.287048000,61,241
0.004520000,0.311923000,61,241
0.014434000,0.326481000,61,233
0.003932000,0.304387000,61,237
0.001790000,0.400631000,61,237
0.002266000,0.282737000,61,241
0.001257000,0.496803000,61,241
0.003029000,0.326741000,61,245
0.002872000,0.299181000,61,241
0.002872000,0.506761000,61,241
0.001788000,0.524294000,61,245
0.001032000,0.414728000,61,241
0.001040000,0.552870000,61,245
0.000984000,0.281888000,61,249
0.001177000,0.392187000,61,241
0.002356000,0.385220000,61,241
0.002356000,0.590090000,61,241
0.001556000,0.430914000,61,245
0.001621000,0.374264000,61,241
0.001889000,0.299764000,61,237
0.002474000,0.298302000,61,241
0.001494000,0.282729000,61,237
0.000977000,0.381033000,61,233
0.004569000,0.434934000,61,237
0.001506000,0.299817000,61,237
0.002450000,0.336498000,61,233
0.007647000,0.387397000,61,237
0.000989000,0.272679000,61,237
0.002029000,0.304758000,61,241
0.002445000,0.344608000,61,245
0.002143000,0.418030000,61,241
0.002695000,0.405342000,61,241
0.001037000,0.432676000,61,245
0.001738000,0.282128000,61,241
0.001717000,0.408350000,61,237
0.002842000,0.391622000,61,241
0.001080000,0.434495000,61,237
0.001527000,0.549280000,61,253
0.003099000,0.670309000,61,249
0.003489000,0.589629000,61,245
0.002281000,0.300228000,61,249
0.002113000,0.338503000,61,253
0.001132000,0.430640000,61,245
0.003710000,0.306398000,61,241
0.002433000,0.334737000,61,245
0.001900000,0.271106000,61,241
0.004327000,0.283752000,61,253
0.004327000,0.490972000,61,253
0.001577000,0.902021000,61,257
0.001159000,0.750170000,61,245
0.002119000,0.684459000,61,237
0.001608000,0.259919000,61,245
0.003875000,0.272575000,61,241
0.001489000,0.437708000,61,241
0.001489000,0.640715000,61,241
0.001957000,0.318426000,61,245
0.001957000,0.522745000,61,245
0.004036000,0.344873000,61,241
0.002045000,0.431598000,61,237
0.001612000,0.279737000,61,241
0.001612000,0.483378000,61,241
0.002050000,0.329098000,61,237
0.002050000,0.540731000,61,237
0.007381000,0.393201000,61,241
0.003120000,0.334410000,61,241
0.002777000,0.367847000,61,245
0.001297000,0.491722000,61,241
0.001588000,0.324161000,61,245
0.002138000,0.340102000,61,241
0.001027000,0.376740000,61,233
0.001503000,0.364948000,61,237
0.002547000,0.406235000,61,237
0.002120000,0.364410000,61,241
0.000980000,0.375898000,61,245
0.002147000,0.274795000,61,241
0.002147000,0.479322000,61,241
0.002427000,0.328514000,61,241
0.001941000,0.295528000,61,241
0.001029000,0.266905000,61,245
0.001941000,0.499609000,61,241
0.001029000,0.467754000,61,245
0.001772000,0.333228000,61,249
0.001772000,0.550175000,61,249
0.001663000,0.369817000,61,253
0.002142000,0.321737000,61,245
0.002261000,0.328472000,61,241
0.001766000,0.319719000,61,245
0.002219000,0.357739000,61,241
0.001017000,0.335673000,61,241
0.003243000,0.338807000,61,245
0.003243000,0.544044000,61,245
0.001445000,0.391899000,61,241
0.003542000,0.289977000,61,233
0.000980000,0.337021000,61,237
0.005104000,0.278584000,61,237
0.002815000,0.345617000,61,233
0.002815000,0.549456000,61,233
0.005449000,0.383966000,61,237
0.001557000,0.284606000,61,237
0.002161000,0.324369000,61,233
0.003893000,0.415057000,61,237
0.001509000,0.335398000,61,237
0.002548000,0.384980000,61,241
0.002738000,0.349597000,61,245
0.001614000,0.254034000,61,241
0.001950000,0.389559000,61,237
0.002598000,0.298656000,61,241
0.001950000,0.593481000,61,237
0.001980000,0.506227000,61,245
0.001008000,0.281982000,61,249
0.002269000,0.362107000,61,241
0.005860000,0.486266000,61,241
0.003148000,0.339722000,61,245
0.009708000,0.392187000,61,241
0.009708000,0.619393000,61,241
0.026995000,0.384134000,61,237
0.001076000,0.395058000,61,241
0.003975000,0.279622000,61,237
0.003975000,0.485637000,61,237
0.001706000,0.526922000,61,241
0.002075000,0.287592000,61,233
0.002036000,0.269647000,61,237
0.001177000,0.319940000,61,237
0.001177000,0.521975000,61,237
0.006658000,0.278834000,61,241
0.002491000,0.369340000,61,245
0.001151000,0.439006000,61,241
0.005392000,0.302795000,61,241
0.002190000,0.353554000,61,241
0.002135000,0.389938000,61,245
0.003314000,0.297353000,61,233
0.002471000,0.279627000,61,237
0.001533000,0.306662000,61,233
0.002471000,0.485623000,61,237
0.001550000,0.271033000,61,237
0.002163000,0.386287000,61,237
0.006392000,0.282412000,61,241
0.006392000,0.495406000,61,241
0.008036000,0.524470000,61,245
0.001839000,0.390323000,61,241
0.001135000,0.267480000,61,241
0.001839000,0.592534000,61,241
0.003088000,0.537930000,61,245
0.001009000,0.394427000,61,249
0.001644000,0.262726000,61,241
0.002407000,0.344527000,61,245
0.001587000,0.292154000,61,249
0.004892000,0.304069000,61,241
0.001486000,0.274928000,61,241
0.003991000,0.374637000,61,245
0.002081000,0.384679000,61,241
0.001634000,0.325292000,61,241
0.001530000,0.441815000,61,241
0.000999000,0.394325000,61,245
0.001515000,0.312562000,61,241
0.001353000,0.494319000,61,241
0.001366000,0.394144000,61,245
0.002075000,0.295857000,61,241
0.001577000,0.509469000,61,233
0.002039000,0.385870000,61,237
0.002540000,0.271886000,61,233
0.002039000,0.605257000,61,237
0.013478000,0.479134000,61,237
0.001936000,0.382697000,61,233
0.002109000,0.260450000,61,237
0.001179000,0.524812000,61,237
0.001705000,0.398441000,61,241
0.001009000,0.259540000,61,245
0.002146000,0.547064000,61,249
0.001211000,0.389952000,61,253
0.002018000,0.273792000,61,245
0.001211000,0.592823000,61,253
0.001555000,0.525202000,61,241
0.001070000,0.388344000,61,245
0.002107000,0.284821000,61,241
0.002927000,0.464770000,61,241
0.002927000,0.667661000,61,241
0.000997000,0.405110000,61,245
0.004051000,0.387573000,61,241
0.001222000,0.425711000,61,233
0.010219000,0.304784000,61,237
0.001570000,0.269578000,61,237
0.002073000,0.309783000,61,229
0.002073000,0.513784000,61,229
0.001566000,0.407589000,61,241
0.002560000,0.499953000,61,245
0.033534000,0.529526000,61,241
0.001570000,0.331583000,61,241
0.002044000,0.375419000,61,245
0.002149000,0.388390000,61,241
0.001588000,0.264180000,61,237
0.002576000,0.305367000,61,233
0.001121000,0.402673000,61,233
0.000991000,0.385596000,61,233
0.002206000,0.308804000,61,237
0.000991000,0.587609000,61,233
0.001341000,0.352923000,61,241
0.001341000,0.559862000,61,241
0.005592000,0.369445000,61,241
0.001298000,0.332961000,61,241
0.002927000,0.374616000,61,237
0.001545000,0.314796000,61,257
0.003187000,0.325904000,61,233
0.004669000,0.375032000,61,257
0.002192000,0.323836000,61,241
0.002344000,0.359333000,61,241
0.003214000,0.354637000,61,245
0.003214000,0.559350000,61,245
0.002201000,0.405827000,61,233
0.001604000,0.254891000,61,233
0.004639000,0.445063000,61,241
0.001833000,0.390029000,61,237
0.004092000,0.285779000,61,249
0.001833000,0.593959000,61,237
0.002931000,0.357999000,61,241
0.001564000,0.345379000,61,237
0.002243000,0.390777000,61,241
0.001564000,0.551461000,61,237
0.002243000,0.598999000,61,241
0.001398000,0.384058000,61,237
0.001765000,0.283779000,61,237
0.001521000,0.407055000,61,233
0.002245000,0.385212000,61,237
0.005617000,0.397603000,61,241
0.002088000,0.344229000,61,237
0.002088000,0.549042000,61,237
0.002353000,0.453944000,61,237
